4.29	12.6	89.45	3.3	10	1800	0.2
3.69	13.75	92.94	3.3	10	1800	0.2
4.17	12.46	92.82	3.3	10	1800	0.2
4.04	12.09	93.63	3.3	10	1800	0.2
3.92	12.83	91.52	3.3	10	1800	0.2
3.57	12.22	86.84	3.3	10	1800	0.2
3.52	12.8	90.38	3.3	10	1800	0.2
3.5	12.33	92.19	3.3	10	1800	0.2
4.4	12.3	92.97	3.3	10	1800	0.2
4.03	12.73	94.9	3.3	10	1800	0.2
4.14	12.36	91.64	3.3	10	1800	0.2
4.3	12.37	94.98	3.3	10	1800	0.2
3.74	12.8	90.48	3.3	10	1800	0.2
4.36	12.31	92.78	3.3	10	1800	0.2
4.9	12.72	90.63	3.3	10	1800	0.2
5.06	13.6	98.59	3.3	10	1800	0.2
6.11	13.58	98.29	3.3	10	1800	0.2
5.91	13.75	97.81	3.3	10	1800	0.2
5.38	13.24	100.38	3.3	10	1800	0.2
5.73	13.73	98.69	3.3	10	1800	0.2
5.2	13.02	99.2	3.3	10	1800	0.2
5.38	13.11	95.27	3.3	10	1800	0.2
5.02	13.46	96.27	3.3	10	1800	0.2
4.82	13.15	95.66	3.3	10	1800	0.2
5.02	13.26	95.57	3.3	10	1800	0.2
5.26	13.07	96.71	3.3	10	1800	0.2
5.03	12.16	95.93	3.3	10	1800	0.2
5.037	12.189	95.79	3.3	10	1800	0.2
5.044	12.219	95.65	3.3	10	1800	0.2
5.051	12.248	95.51	3.3	10	1800	0.2
5.059	12.277	95.37	3.3	10	1800	0.2
5.066	12.306	95.23	3.3	10	1800	0.2
5.073	12.336	95.09	3.3	10	1800	0.2
5.08	12.365	94.95	3.3	10	1800	0.2
5.087	12.394	94.81	3.3	10	1800	0.2
5.094	12.424	94.67	3.3	10	1800	0.2
5.101	12.453	94.53	3.3	10	1800	0.2
5.109	12.482	94.39	3.3	10	1800	0.2
5.116	12.511	94.25	3.3	10	1800	0.2
5.123	12.541	94.11	3.3	10	1800	0.2
5.13	12.57	93.97	3.3	10	1800	0.2
5.137	12.599	93.83	3.3	10	1800	0.2
5.144	12.629	93.69	3.3	10	1800	0.2
5.151	12.658	93.55	3.3	10	1800	0.2
5.159	12.687	93.41	3.3	10	1800	0.2
5.166	12.716	93.27	3.3	10	1800	0.2
5.173	12.746	93.13	3.3	10	1800	0.2
5.18	12.775	92.99	3.3	10	1800	0.2
5.187	12.804	92.85	3.3	10	1800	0.2
5.194	12.834	92.71	3.3	10	1800	0.2
5.201	12.863	92.57	3.3	10	1800	0.2
5.209	12.892	92.43	3.3	10	1800	0.2
5.216	12.921	92.29	3.3	10	1800	0.2
5.223	12.951	92.15	3.3	10	1800	0.2
5.23	12.98	92.01	3.3	10	1800	0.2
5.08	13.28	93.78	3.3	10	1800	0.2
5.31	13.01	93.3	3.3	10	1800	0.2
5	12.95	94.15	3.3	10	1800	0.2
4.77	13	93.47	3.3	10	1800	0.2
4.7	12.66	92.11	3.3	10	1800	0.2
4.24	12.67	91.19	3.3	10	1800	0.2
4.42	12.52	92.28	3.3	10	1800	0.2
4.73	12.88	91.7	3.3	10	1800	0.2
4.79	12.75	91.08	3.3	10	1800	0.2
4.69	12.31	90.63	3.3	10	1800	0.2
4.98	12.74	93.48	3.3	10	1800	0.2
4.52	12.74	90.41	3.3	10	1800	0.2
4.74	12.75	89.95	3.3	10	1800	0.2
4.21	12.92	93.98	3.3	10	1800	0.2
3.96	12.98	88	3.3	10	1800	0.2
3.51	12.65	89.71	3.3	10	1800	0.2
4.12	13.48	94.2	3.3	10	1800	0.2
3.57	12.87	90.94	3.3	10	1800	0.2
3.77	12.78	94.38	3.3	10	1800	0.2
3.92	12.94	90.32	3.3	10	1800	0.2
3.65	12.81	90.65	3.3	10	1800	0.2
3.59	12.27	90.47	3.3	10	1800	0.2
3.69	12.94	92.95	3.3	10	1800	0.2
3.34	11.49	87.53	3.3	10	1800	0.2
3.44	11.03	94.08	3.3	10	1800	0.2
3.38	12.67	95.39	3.3	10	1800	0.2
3.64	12.53	92.86	3.3	10	1800	0.2
3.63	12.89	92.06	3.3	10	1800	0.2
3.26	11.63	88.48	3.3	10	1800	0.2
3.6	12.81	90.45	3.3	10	1800	0.2
3.46	13.12	88.84	3.3	10	1800	0.2
3.22	13.5	89.06	3.3	10	1800	0.2
3.05	12.22	85.59	3.3	10	1800	0.2
3.2	12.6	88.3	3.3	10	1800	0.2
3.3	12.13	91.48	3.3	10	1800	0.2
3.16	12.2	88.03	3.3	10	1800	0.2
2.92	12.94	82.73	3.3	10	1800	0.2
2.91	11.36	86.84	3.3	10	1800	0.2
3.2	12.78	92.08	3.3	10	1800	0.2
3.05	12.19	93.63	3.3	10	1800	0.2
3.03	12.97	84.88	3.3	10	1800	0.2
3.22	11.34	93.92	3.3	10	1800	0.2
3	11.69	90.15	3.3	10	1800	0.2
2.87	11.44	92.05	3.3	10	1800	0.2
2.92	12.21	88.49	3.3	10	1800	0.2
3.01	12.69	84.52	3.3	10	1800	0.2
3.16	12.17	88.9	3.3	10	1800	0.2
2.95	12.12	88.78	3.3	10	1800	0.2
3.2	12.09	91.03	3.3	10	1800	0.2
3.55	12.82	85.46	3.3	10	1800	0.2
3.04	12.14	86.84	3.3	10	1800	0.2
3.02	10.89	87.16	3.3	10	1800	0.2
3.06	11.87	90.51	3.3	10	1800	0.2
3.1	11.58	90.43	3.3	10	1800	0.2
3.05	11.52	86.59	3.3	10	1800	0.2
3	11.68	83.42	3.3	10	1800	0.2
2.94	12.33	84.09	3.3	10	1800	0.2
2.93	9.87	85.44	3.3	10	1800	0.2
2.83	11.68	85.84	3.3	10	1800	0.2
2.81	11.6	86.72	3.3	10	1800	0.2
2.75	10.69	82.79	3.3	10	1800	0.2
2.89	11.29	83.73	3.3	10	1800	0.2
2.81	11.49	81.77	3.3	10	1800	0.2
2.69	11.99	82.42	3.3	10	1800	0.2
2.7	12.09	82.58	3.3	10	1800	0.2
2.5	12.17	84.11	3.3	10	1800	0.2
2.59	11.68	83.39	3.3	10	1800	0.2
2.59	12.15	83.56	3.3	10	1800	0.2
2.63	12.03	80.46	3.3	10	1800	0.2
2.58	12.46	85.71	3.3	10	1800	0.2
2.32	12.7	78.71	3.3	10	1800	0.2
2.39	12.11	84.03	3.3	10	1800	0.2
2.27	12.1	84.6	3.3	10	1800	0.2
2.12	10.9	84.42	3.3	10	1800	0.2
2.35	11.47	83.83	3.3	10	1800	0.2
2.45	12.16	86.03	3.3	10	1800	0.2
2.11	12.16	87.75	3.3	10	1800	0.2
2.36	11.29	80.81	3.3	10	1800	0.2
2.48	11.45	85.97	3.3	10	1800	0.2
2.19	11.99	82.82	3.3	10	1800	0.2
2.28	11.36	89.15	3.3	10	1800	0.2
2.02	10.81	86.2	3.3	10	1800	0.2
2.08	11.41	90	3.3	10	1800	0.2
2	10.94	85.6	3.3	10	1800	0.2
2.05	11.54	92.45	3.3	10	1800	0.2
2.07	11.47	89.55	3.3	10	1800	0.2
2.01	10.29	83.62	3.3	10	1800	0.2
2.12	10.09	95.76	3.3	10	1800	0.2
2.03	10.78	89.32	3.3	10	1800	0.2
